EmployeeID,ChangeDate,FromJobTitle,ToJobTitle,SalaryBefore,SalaryAfter,ChangeType,DepartmentCode,Site
201394,30/10/2019,,Software Engineer,,140000,Hire,RD,Paris
201394,06/07/2021,Software Engineer,R&D Manager,140000,141270,Lateral_Move,RD,Paris
201394,28/04/2023,R&D Manager,Data Scientist,141270,142582,Lateral_Move,RD,Paris
201395,24/10/2019,,Software Engineer,,140000,Hire,RD,Paris
201396,31/10/2019,,Account Manager,,100000,Hire,SALES,Milan
201396,01/03/2021,Account Manager,Sales Representative,100000,97062,Demotion,SALES,Milan
201396,02/06/2022,Sales Representative,Regional Director,97062,96665,Lateral_Move,SALES,Milan
201397,26/10/2019,,Cloud Engineer,,64800,Hire,IT,Milan
201398,14/10/2019,,DevOps Engineer,,84240,Hire,IT,Milan
201398,03/09/2021,DevOps Engineer,Systems Administrator,84240,98428,Promotion,IT,Milan
201398,29/01/2023,Systems Administrator,Security Analyst,98428,100388,Lateral_Move,IT,Milan
201399,15/10/2019,,Logistics Coordinator,,54000,Hire,OPS,Berlin
201400,12/10/2019,,Process Engineer,,49680,Hire,OPS,Berlin
201400,05/02/2021,Process Engineer,Operations Manager,49680,45457,Demotion,OPS,Berlin
201400,21/08/2022,Operations Manager,Supply Chain Specialist,45457,59202,Promotion,OPS,Berlin
201401,20/10/2019,,General Manager,,96120,Hire,MGMT,Paris
201401,15/03/2021,General Manager,CTO,96120,94126,Demotion,MGMT,Paris
201401,29/09/2022,CTO,Executive Director,94126,98004,Promotion,MGMT,Paris
201402,30/11/2019,,ML Engineer,,77760,Hire,RD,Paris
201402,21/05/2021,ML Engineer,Software Engineer,77760,79773,Lateral_Move,RD,Paris
201402,12/10/2022,Software Engineer,Research Scientist,79773,92756,Promotion,RD,Paris
201403,08/12/2019,,Sales Manager,,73440,Hire,SALES,Milan
201403,15/12/2020,Sales Manager,Business Developer,73440,74107,Lateral_Move,SALES,Milan
201404,03/12/2019,,Cloud Engineer,,59400,Hire,IT,Milan
201405,18/11/2019,,Systems Administrator,,89640,Hire,IT,Milan
201405,26/11/2020,Systems Administrator,DevOps Engineer,89640,92164,Lateral_Move,IT,Milan
201405,29/06/2022,DevOps Engineer,IT Technician,92164,93295,Lateral_Move,IT,Milan
201406,06/12/2019,,Supply Chain Specialist,,68040,Hire,OPS,Berlin
201406,29/03/2021,Supply Chain Specialist,Operations Manager,68040,70008,Lateral_Move,OPS,Berlin
201406,18/05/2022,Operations Manager,Production Supervisor,70008,70000,Promotion,OPS,Berlin
201407,26/11/2019,,Production Supervisor,,35640,Hire,OPS,Berlin
201408,06/12/2019,,Administrative Coordinator,,58320,Hire,ADMIN,Paris
201408,19/06/2021,Administrative Coordinator,Receptionist,58320,58731,Lateral_Move,ADMIN,Paris
201408,07/02/2023,Receptionist,Office Manager,58731,59900,Lateral_Move,ADMIN,Paris
201409,14/12/2019,,CTO,,140000,Hire,MGMT,Paris
201410,26/12/2019,,Lead Engineer,,125280,Hire,RD,Paris
201410,02/08/2021,Lead Engineer,ML Engineer,125280,122571,Demotion,RD,Paris
201410,16/07/2023,ML Engineer,Data Scientist,122571,122845,Lateral_Move,RD,Paris
201411,16/12/2019,,Sales Manager,,100000,Hire,SALES,Milan
201411,14/04/2021,Sales Manager,Account Manager,100000,100659,Lateral_Move,SALES,Milan
201411,28/03/2023,Account Manager,Business Developer,100659,100000,Promotion,SALES,Milan
201412,15/12/2019,,Sales Manager,,63720,Hire,SALES,Milan
201412,12/09/2021,Sales Manager,Regional Director,63720,64265,Lateral_Move,SALES,Milan
201412,04/05/2023,Regional Director,Senior Account Manager,64265,73692,Promotion,SALES,Milan
201413,18/01/2020,,Cloud Engineer,,71500,Hire,IT,Milan
201413,14/11/2021,Cloud Engineer,Network Engineer,71500,71888,Lateral_Move,IT,Milan
201413,14/09/2023,Network Engineer,Cloud Engineer,71888,75605,Promotion,IT,Milan
201414,07/01/2020,,Operations Manager,,44000,Hire,OPS,Berlin
201414,11/07/2021,Operations Manager,Logistics Coordinator,44000,45207,Lateral_Move,OPS,Berlin
201414,22/11/2022,Logistics Coordinator,Production Supervisor,45207,46400,Lateral_Move,OPS,Berlin
201415,05/01/2020,,Talent Acquisition Specialist,,47300,Hire,HR,Paris
201416,04/01/2020,,Country Manager,,97900,Hire,MGMT,Paris
201416,27/03/2021,Country Manager,CTO,97900,111176,Promotion,MGMT,Paris
201416,09/01/2023,CTO,General Manager,111176,123664,Promotion,MGMT,Paris
201417,01/02/2020,,Research Scientist,,79200,Hire,RD,Paris
201417,22/06/2021,Research Scientist,Software Engineer,79200,75440,Demotion,RD,Paris
201417,23/10/2022,Software Engineer,Lead Engineer,75440,75075,Lateral_Move,RD,Paris
201418,02/02/2020,,Senior Account Manager,,94600,Hire,SALES,Milan
201419,18/02/2020,,Sales Manager,,90200,Hire,SALES,Milan
201420,16/02/2020,,Cloud Engineer,,100000,Hire,IT,Berlin
201420,19/09/2021,Cloud Engineer,Systems Administrator,100000,101551,Lateral_Move,IT,Berlin
201420,04/07/2023,Systems Administrator,Network Engineer,101551,103510,Lateral_Move,IT,Berlin
201421,03/02/2020,,Supply Chain Specialist,,36300,Hire,OPS,Berlin
201421,05/08/2021,Supply Chain Specialist,Operations Manager,36300,37390,Lateral_Move,OPS,Berlin
201422,14/02/2020,,Production Supervisor,,58300,Hire,OPS,Berlin
201422,16/04/2021,Production Supervisor,Process Engineer,58300,60235,Lateral_Move,OPS,Berlin
201422,22/01/2023,Process Engineer,Operations Manager,60235,56738,Demotion,OPS,Berlin
201423,07/02/2020,,HR Director,,59400,Hire,HR,Paris
201424,04/02/2020,,Executive Assistant,,60000,Hire,ADMIN,Paris
201424,11/02/2021,Executive Assistant,Administrative Assistant,60000,59969,Lateral_Move,ADMIN,Paris
201425,13/02/2020,,Executive Director,,122100,Hire,MGMT,Paris
201425,02/10/2021,Executive Director,General Manager,122100,121645,Lateral_Move,MGMT,Paris
201425,24/05/2023,General Manager,Executive Director,121645,133202,Promotion,MGMT,Paris
201426,08/07/2020,,Research Scientist,,140000,Hire,RD,Paris
201426,05/11/2021,Research Scientist,ML Engineer,140000,140600,Lateral_Move,RD,Paris
201426,13/08/2023,ML Engineer,Data Scientist,140600,140000,Promotion,RD,Paris
201427,13/06/2020,,Production Supervisor,,70000,Hire,OPS,Berlin
201427,24/03/2022,Production Supervisor,Logistics Coordinator,70000,71542,Lateral_Move,OPS,Berlin
201427,11/06/2023,Logistics Coordinator,Operations Analyst,71542,71666,Lateral_Move,OPS,Berlin
201428,30/07/2020,,Software Engineer,,140000,Hire,RD,Paris
201428,19/09/2021,Software Engineer,Lead Engineer,140000,137969,Demotion,RD,Paris
201428,31/12/2022,Lead Engineer,Software Engineer,137969,140000,Promotion,RD,Paris
201429,20/06/2020,,Data Scientist,,134200,Hire,RD,Paris
201429,30/06/2021,Data Scientist,Senior Engineer,134200,134982,Lateral_Move,RD,Paris
201429,09/08/2022,Senior Engineer,Research Scientist,134982,137783,Lateral_Move,RD,Paris
201430,06/06/2020,,Account Manager,,80300,Hire,SALES,Milan
201430,26/06/2021,Account Manager,Sales Manager,80300,81325,Lateral_Move,SALES,Milan
201431,26/07/2020,,Systems Administrator,,100000,Hire,IT,Milan
201431,02/08/2021,Systems Administrator,Security Analyst,100000,97984,Demotion,IT,Milan
201432,21/07/2020,,Supply Chain Specialist,,45100,Hire,OPS,Berlin
201432,14/01/2022,Supply Chain Specialist,Logistics Coordinator,45100,46738,Lateral_Move,OPS,Berlin
201433,31/07/2020,,Talent Acquisition Specialist,,66000,Hire,HR,Paris
201434,07/06/2020,,Receptionist,,56100,Hire,ADMIN,Paris
201435,09/06/2020,,Country Manager,,113300,Hire,MGMT,Paris
201435,19/09/2021,Country Manager,VP Operations,113300,118354,Promotion,MGMT,Paris
201436,01/07/2020,,Department Director,,140000,Hire,MGMT,Paris
201436,12/04/2022,Department Director,CTO,140000,140021,Lateral_Move,MGMT,Paris
201437,25/06/2020,,ML Engineer,,140000,Hire,RD,Paris
201437,17/11/2021,ML Engineer,Data Scientist,140000,140527,Lateral_Move,RD,Paris
201437,21/05/2023,Data Scientist,ML Engineer,140527,140000,Promotion,RD,Paris
201438,23/08/2020,,Lead Engineer,,140000,Hire,RD,Paris
201438,04/01/2022,Lead Engineer,Senior Engineer,140000,140753,Lateral_Move,RD,Paris
201438,18/03/2023,Senior Engineer,Research Scientist,140753,140000,Promotion,RD,Paris
201439,14/06/2020,,Sales Representative,,83600,Hire,SALES,Milan
201439,14/06/2021,Sales Representative,Business Developer,83600,85702,Lateral_Move,SALES,Milan
201439,28/06/2022,Business Developer,Senior Account Manager,85702,96774,Promotion,SALES,Milan
201440,19/06/2020,,Senior Account Manager,,74800,Hire,SALES,Milan
201440,26/06/2021,Senior Account Manager,Sales Representative,74800,77214,Lateral_Move,SALES,Milan
201441,17/06/2020,,Sales Representative,,69300,Hire,SALES,Milan
201441,05/11/2021,Sales Representative,Regional Director,69300,66222,Demotion,SALES,Milan
201441,20/08/2023,Regional Director,Sales Manager,66222,78028,Promotion,SALES,Milan
201442,16/08/2020,,DevOps Engineer,,75900,Hire,IT,Milan
201443,19/08/2020,,Security Analyst,,52800,Hire,IT,Milan
201444,16/08/2020,,IT Technician,,92400,Hire,IT,Milan
201444,08/10/2021,IT Technician,Systems Administrator,92400,93565,Lateral_Move,IT,Milan
201445,10/08/2020,,Operations Analyst,,41800,Hire,OPS,Berlin
201446,05/08/2020,,Operations Manager,,50600,Hire,OPS,Berlin
201446,22/08/2021,Operations Manager,Operations Analyst,50600,57735,Promotion,OPS,Berlin
201446,25/08/2022,Operations Analyst,Supply Chain Specialist,57735,62284,Promotion,OPS,Berlin
201447,14/07/2020,,Administrative Assistant,,53900,Hire,ADMIN,Paris
201447,27/12/2021,Administrative Assistant,Administrative Coordinator,53900,51193,Demotion,ADMIN,Paris
201447,31/12/2022,Administrative Coordinator,Executive Assistant,51193,60000,Promotion,ADMIN,Paris
201448,27/06/2020,,VP Operations,,140000,Hire,MGMT,Paris
201449,20/09/2020,,Data Scientist,,95700,Hire,RD,Paris
201449,09/06/2022,Data Scientist,Research Scientist,95700,91270,Demotion,RD,Paris
201449,21/02/2024,Research Scientist,Lead Engineer,91270,103167,Promotion,RD,Paris
201450,28/09/2020,,Senior Engineer,,107800,Hire,RD,Paris
201450,11/03/2022,Senior Engineer,Research Scientist,107800,118285,Promotion,RD,Paris
201450,04/11/2023,Research Scientist,Lead Engineer,118285,117821,Lateral_Move,RD,Paris
201451,27/08/2020,,Research Scientist,,75900,Hire,RD,Paris
201451,29/08/2021,Research Scientist,Data Scientist,75900,77759,Lateral_Move,RD,Paris
201451,02/10/2022,Data Scientist,Software Engineer,77759,79669,Lateral_Move,RD,Paris
201452,29/09/2020,,Sales Representative,,72600,Hire,SALES,Milan
201452,15/11/2021,Sales Representative,Regional Director,72600,72628,Lateral_Move,SALES,Milan
201452,28/02/2023,Regional Director,Account Manager,72628,85293,Promotion,SALES,Milan
201453,27/07/2020,,Business Developer,,50600,Hire,SALES,Milan
201453,23/02/2022,Business Developer,Sales Manager,50600,47426,Demotion,SALES,Milan
201453,06/09/2023,Sales Manager,Senior Account Manager,47426,51212,Promotion,SALES,Milan
201454,18/09/2020,,Logistics Coordinator,,61600,Hire,OPS,Berlin
201454,18/09/2021,Logistics Coordinator,Operations Manager,61600,61757,Lateral_Move,OPS,Berlin
201455,25/07/2020,,Executive Director,,129800,Hire,MGMT,Paris
201455,26/04/2022,Executive Director,Country Manager,129800,130443,Lateral_Move,MGMT,Paris
201455,30/10/2023,Country Manager,Executive Director,130443,130344,Lateral_Move,MGMT,Paris
201456,22/09/2020,,VP Operations,,84700,Hire,MGMT,Paris
201456,03/05/2022,VP Operations,CTO,84700,85128,Lateral_Move,MGMT,Paris
201456,20/07/2023,CTO,Executive Director,85128,86352,Lateral_Move,MGMT,Paris
201457,24/11/2020,,Software Engineer,,110000,Hire,RD,Paris
201457,25/11/2021,Software Engineer,Data Scientist,110000,112477,Lateral_Move,RD,Paris
201458,02/10/2020,,R&D Manager,,140000,Hire,RD,Paris
201459,10/09/2020,,Sales Representative,,51700,Hire,SALES,Milan
201460,12/10/2020,,Network Engineer,,94600,Hire,IT,Milan
201460,16/02/2022,Network Engineer,Systems Administrator,94600,97811,Promotion,IT,Milan
201460,27/10/2023,Systems Administrator,IT Manager,97811,100214,Lateral_Move,IT,Milan
201461,03/09/2020,,Cloud Engineer,,79200,Hire,IT,Milan
201461,13/09/2021,Cloud Engineer,IT Technician,79200,78135,Demotion,IT,Milan
201462,18/10/2020,,Production Supervisor,,42900,Hire,OPS,Berlin
201462,23/03/2022,Production Supervisor,Process Engineer,42900,46773,Promotion,OPS,Berlin
201462,14/08/2023,Process Engineer,Operations Manager,46773,46831,Lateral_Move,OPS,Berlin
201463,25/09/2020,,Supply Chain Specialist,,55000,Hire,OPS,Berlin
201463,01/04/2022,Supply Chain Specialist,Operations Manager,55000,56972,Lateral_Move,OPS,Berlin
201463,09/05/2023,Operations Manager,Operations Analyst,56972,61457,Promotion,OPS,Berlin
201464,11/10/2020,,Operations Analyst,,53900,Hire,OPS,Berlin
201464,14/10/2021,Operations Analyst,Operations Manager,53900,50956,Demotion,OPS,Berlin
201464,06/01/2023,Operations Manager,Supply Chain Specialist,50956,55772,Promotion,OPS,Berlin
201465,26/08/2020,,General Manager,,116600,Hire,MGMT,Paris
201466,12/09/2020,,General Manager,,100100,Hire,MGMT,Paris
201467,16/11/2020,,ML Engineer,,137500,Hire,RD,Paris
201467,12/04/2022,ML Engineer,Data Scientist,137500,137708,Lateral_Move,RD,Paris
201467,10/10/2023,Data Scientist,R&D Manager,137708,140000,Promotion,RD,Paris
201468,07/12/2020,,Sales Representative,,71500,Hire,SALES,Milan
201468,05/01/2022,Sales Representative,Account Manager,71500,76703,Promotion,SALES,Milan
201468,01/08/2023,Account Manager,Senior Account Manager,76703,76564,Lateral_Move,SALES,Milan
201469,12/12/2020,,Network Engineer,,100000,Hire,IT,Milan
201469,29/12/2021,Network Engineer,IT Technician,100000,102963,Lateral_Move,IT,Milan
201469,06/01/2023,IT Technician,Systems Administrator,102963,103679,Lateral_Move,IT,Milan
201470,26/09/2020,,DevOps Engineer,,81400,Hire,IT,Milan
201470,31/05/2022,DevOps Engineer,Network Engineer,81400,91314,Promotion,IT,Milan
201470,13/11/2023,Network Engineer,DevOps Engineer,91314,98313,Promotion,IT,Milan
201471,24/11/2020,,HR Generalist,,68200,Hire,HR,Paris
201471,27/11/2021,HR Generalist,HR Director,68200,66709,Demotion,HR,Paris
201472,23/10/2020,,VP Operations,,140000,Hire,MGMT,Paris
201472,15/01/2022,VP Operations,General Manager,140000,138346,Demotion,MGMT,Paris
201472,22/09/2023,General Manager,Executive Director,138346,140000,Promotion,MGMT,Paris
201473,18/10/2020,,Data Scientist,,122100,Hire,RD,Paris
201474,24/12/2020,,Security Analyst,,81400,Hire,IT,Milan
201474,03/05/2022,Security Analyst,Cloud Engineer,81400,76567,Demotion,IT,Milan
201474,23/09/2023,Cloud Engineer,Network Engineer,76567,76359,Lateral_Move,IT,Milan
201475,10/12/2020,,Cloud Engineer,,92400,Hire,IT,Milan
201476,01/12/2020,,Operations Manager,,66000,Hire,OPS,Berlin
201476,02/12/2021,Operations Manager,Operations Analyst,66000,62187,Demotion,OPS,Berlin
201477,11/11/2020,,Supply Chain Specialist,,67100,Hire,OPS,Berlin
201478,14/11/2020,,Executive Director,,95700,Hire,MGMT,Paris
201478,13/01/2022,Executive Director,Country Manager,95700,96029,Lateral_Move,MGMT,Paris
201479,16/11/2020,,ML Engineer,,93500,Hire,RD,Paris
201479,16/05/2022,ML Engineer,Data Scientist,93500,105228,Promotion,RD,Paris
201479,14/08/2023,Data Scientist,R&D Manager,105228,116504,Promotion,RD,Paris
201480,12/01/2021,,Business Developer,,59360,Hire,SALES,Milan
201480,12/12/2022,Business Developer,Sales Manager,59360,69478,Promotion,SALES,Milan
201481,24/11/2020,,Security Analyst,,80300,Hire,IT,Berlin
201481,21/02/2022,Security Analyst,Cloud Engineer,80300,92020,Promotion,IT,Berlin
201481,11/10/2023,Cloud Engineer,Systems Administrator,92020,95632,Promotion,IT,Berlin
201482,28/01/2021,,Network Engineer,,100000,Hire,IT,Milan
201483,16/12/2020,,Production Supervisor,,70000,Hire,OPS,Berlin
201484,21/12/2020,,Operations Analyst,,70000,Hire,OPS,Berlin
201484,22/07/2022,Operations Analyst,Logistics Coordinator,70000,70000,Promotion,OPS,Berlin
201485,15/02/2021,,Talent Acquisition Specialist,,70000,Hire,HR,Paris
201485,16/07/2022,Talent Acquisition Specialist,HR Assistant,70000,65095,Demotion,HR,Paris
201486,17/11/2020,,General Manager,,83600,Hire,MGMT,Paris
201486,05/02/2022,General Manager,Executive Director,83600,83127,Lateral_Move,MGMT,Paris
201486,30/03/2023,Executive Director,CTO,83127,85007,Lateral_Move,MGMT,Paris
201487,17/01/2021,,Sales Representative,,89600,Hire,SALES,Milan
201487,22/03/2022,Sales Representative,Sales Manager,89600,92594,Lateral_Move,SALES,Milan
201488,16/02/2021,,Sales Representative,,100000,Hire,SALES,Milan
201489,03/01/2021,,Account Manager,,60480,Hire,SALES,Milan
201489,01/07/2022,Account Manager,Regional Director,60480,66443,Promotion,SALES,Milan
201490,08/01/2021,,IT Technician,,100000,Hire,IT,Berlin
201490,17/01/2022,IT Technician,Systems Administrator,100000,100000,Promotion,IT,Berlin
201491,27/02/2021,,Operations Manager,,59360,Hire,OPS,Berlin
201491,22/06/2023,Operations Manager,Production Supervisor,59360,64709,Promotion,OPS,Berlin
201492,14/01/2021,,Operations Analyst,,56000,Hire,OPS,Berlin
201492,24/01/2023,Operations Analyst,Supply Chain Specialist,56000,70000,Promotion,OPS,Berlin
201493,16/03/2021,,Operations Manager,,70000,Hire,OPS,Berlin
201493,04/06/2023,Operations Manager,Supply Chain Specialist,70000,72891,Lateral_Move,OPS,Berlin
201494,12/01/2021,,HR Generalist,,50400,Hire,HR,Paris
201494,11/03/2023,HR Generalist,HR Assistant,50400,64439,Promotion,HR,Paris
201495,18/01/2021,,General Manager,,108640,Hire,MGMT,Paris
201495,04/05/2023,General Manager,Department Director,108640,115864,Promotion,MGMT,Paris
201496,30/12/2020,,Country Manager,,132000,Hire,MGMT,Paris
201496,17/07/2022,Country Manager,Department Director,132000,140000,Promotion,MGMT,Paris
201496,05/08/2023,Department Director,General Manager,140000,135275,Demotion,MGMT,Paris
201497,04/04/2021,,ML Engineer,,132160,Hire,RD,Paris
201497,26/03/2023,ML Engineer,Data Scientist,132160,129491,Demotion,RD,Paris
201498,13/03/2021,,ML Engineer,,122080,Hire,RD,Paris
201498,22/12/2022,ML Engineer,Lead Engineer,122080,122044,Lateral_Move,RD,Paris
201499,03/04/2021,,Senior Account Manager,,100000,Hire,SALES,Milan
201499,30/01/2023,Senior Account Manager,Regional Director,100000,100000,Promotion,SALES,Milan
201500,05/04/2021,,Sales Manager,,100000,Hire,SALES,Milan
201500,16/09/2022,Sales Manager,Account Manager,100000,100000,Promotion,SALES,Milan
201501,14/04/2021,,Logistics Coordinator,,54880,Hire,OPS,Berlin
201501,17/10/2022,Logistics Coordinator,Process Engineer,54880,55689,Lateral_Move,OPS,Berlin
201502,26/01/2021,,Logistics Coordinator,,50400,Hire,OPS,Berlin
201502,01/08/2022,Logistics Coordinator,Operations Analyst,50400,58314,Promotion,OPS,Berlin
201503,16/02/2021,,HR Generalist,,39200,Hire,HR,Paris
201504,24/01/2021,,Department Director,,137760,Hire,MGMT,Paris
201504,04/09/2022,Department Director,CTO,137760,137562,Lateral_Move,MGMT,Paris
201505,13/02/2021,,Country Manager,,89600,Hire,MGMT,Paris
201506,16/02/2021,,Lead Engineer,,140000,Hire,RD,Paris
201506,26/03/2022,Lead Engineer,Senior Engineer,140000,138701,Demotion,RD,Paris
201507,07/02/2021,,Research Scientist,,81760,Hire,RD,Paris
201508,02/04/2021,,Regional Director,,61600,Hire,SALES,Milan
201508,28/04/2022,Regional Director,Business Developer,61600,70222,Promotion,SALES,Milan
201509,10/04/2021,,Business Developer,,75040,Hire,SALES,Milan
201509,19/12/2022,Business Developer,Sales Representative,75040,76259,Lateral_Move,SALES,Milan
201510,27/04/2021,,Cloud Engineer,,76160,Hire,IT,Milan
201510,26/07/2022,Cloud Engineer,IT Technician,76160,76860,Lateral_Move,IT,Milan
201511,08/03/2021,,Operations Manager,,36960,Hire,OPS,Berlin
201511,22/05/2023,Operations Manager,Operations Analyst,36960,36713,Lateral_Move,OPS,Berlin
201512,05/04/2021,,Operations Manager,,69440,Hire,OPS,Berlin
201512,26/11/2022,Operations Manager,Production Supervisor,69440,64793,Demotion,OPS,Berlin
201513,15/03/2021,,Country Manager,,85120,Hire,MGMT,Paris
201513,09/11/2022,Country Manager,VP Operations,85120,81798,Demotion,MGMT,Paris
201514,20/04/2021,,Senior Account Manager,,52640,Hire,SALES,Milan
201514,22/12/2022,Senior Account Manager,Business Developer,52640,54989,Lateral_Move,SALES,Milan
201515,03/04/2021,,IT Technician,,73920,Hire,IT,Milan
201515,22/12/2022,IT Technician,Cloud Engineer,73920,75935,Lateral_Move,IT,Milan
201516,04/04/2021,,DevOps Engineer,,96320,Hire,IT,Milan
201516,27/04/2022,DevOps Engineer,Network Engineer,96320,98931,Lateral_Move,IT,Milan
201517,30/05/2021,,Supply Chain Specialist,,59360,Hire,OPS,Berlin
201518,23/05/2021,,Process Engineer,,66080,Hire,OPS,Berlin
201518,04/02/2023,Process Engineer,Operations Manager,66080,67637,Lateral_Move,OPS,Berlin
201519,25/04/2021,,Talent Acquisition Specialist,,45920,Hire,HR,Paris
201519,11/12/2022,Talent Acquisition Specialist,HR Generalist,45920,54323,Promotion,HR,Paris
201520,23/04/2021,,General Manager,,140000,Hire,MGMT,Paris
201520,05/08/2023,General Manager,Country Manager,140000,140497,Lateral_Move,MGMT,Paris
201521,30/04/2021,,Country Manager,,101920,Hire,MGMT,Paris
201521,16/09/2022,Country Manager,Executive Director,101920,99683,Demotion,MGMT,Paris
201522,09/04/2021,,Data Scientist,,129920,Hire,RD,Paris
201522,20/02/2023,Data Scientist,Lead Engineer,129920,131687,Lateral_Move,RD,Paris
201523,16/04/2021,,Data Scientist,,96320,Hire,RD,Paris
201524,07/04/2021,,Research Scientist,,135520,Hire,RD,Paris
201524,09/07/2022,Research Scientist,Software Engineer,135520,137117,Lateral_Move,RD,Paris
201525,08/04/2021,,Sales Representative,,86240,Hire,SALES,Milan
201525,18/06/2022,Sales Representative,Account Manager,86240,83342,Demotion,SALES,Milan
201526,26/04/2021,,Regional Director,,69440,Hire,SALES,Milan
201527,18/04/2021,,Network Engineer,,72800,Hire,IT,Milan
201527,28/04/2022,Network Engineer,IT Technician,72800,76059,Promotion,IT,Milan
201528,17/03/2021,,Network Engineer,,78400,Hire,IT,Milan
201528,06/09/2022,Network Engineer,Systems Administrator,78400,91005,Promotion,IT,Milan
201529,28/03/2021,,Logistics Coordinator,,61600,Hire,OPS,Berlin
201529,09/03/2023,Logistics Coordinator,Operations Analyst,61600,70000,Promotion,OPS,Berlin
201530,29/03/2021,,Production Supervisor,,50400,Hire,OPS,Berlin
201531,07/04/2021,,Receptionist,,50400,Hire,ADMIN,Paris
201531,09/08/2022,Receptionist,Office Manager,50400,55875,Promotion,ADMIN,Paris
201532,24/03/2021,,Department Director,,140000,Hire,MGMT,Paris
201532,30/05/2023,Department Director,CTO,140000,140580,Lateral_Move,MGMT,Paris
201533,06/04/2021,,Country Manager,,119840,Hire,MGMT,Paris
201533,03/05/2022,Country Manager,Department Director,119840,132926,Promotion,MGMT,Paris
201534,21/05/2021,,R&D Manager,,129920,Hire,RD,Paris
201535,28/05/2021,,Lead Engineer,,80640,Hire,RD,Paris
201536,08/05/2021,,Research Scientist,,140000,Hire,RD,Paris
201536,10/01/2023,Research Scientist,Software Engineer,140000,140000,Promotion,RD,Paris
201537,28/04/2021,,Regional Director,,70560,Hire,SALES,Milan
201537,27/09/2022,Regional Director,Account Manager,70560,67814,Demotion,SALES,Milan
201538,11/04/2021,,DevOps Engineer,,69440,Hire,IT,Milan
201538,24/04/2022,DevOps Engineer,Systems Administrator,69440,69452,Lateral_Move,IT,Milan
201539,06/06/2021,,IT Technician,,81760,Hire,IT,Milan
201539,03/04/2023,IT Technician,Systems Administrator,81760,93180,Promotion,IT,Milan
201540,29/04/2021,,Network Engineer,,59360,Hire,IT,Milan
201540,12/03/2023,Network Engineer,IT Manager,59360,63348,Promotion,IT,Milan
201541,24/06/2021,,Production Supervisor,,54880,Hire,OPS,Berlin
201541,21/10/2022,Production Supervisor,Process Engineer,54880,64161,Promotion,OPS,Berlin
201542,21/05/2021,,Talent Acquisition Specialist,,38080,Hire,HR,Paris
201542,14/06/2023,Talent Acquisition Specialist,HR Director,38080,33249,Demotion,HR,Paris
201543,18/05/2021,,Executive Assistant,,49280,Hire,ADMIN,Paris
201543,09/08/2022,Executive Assistant,Administrative Assistant,49280,50150,Lateral_Move,ADMIN,Paris
201544,15/05/2021,,Department Director,,89600,Hire,MGMT,Paris
201545,23/06/2021,,Senior Engineer,,101920,Hire,RD,Paris
201545,01/04/2023,Senior Engineer,Lead Engineer,101920,110500,Promotion,RD,Paris
201546,23/05/2021,,Data Scientist,,75040,Hire,RD,Paris
201546,07/12/2022,Data Scientist,Lead Engineer,75040,75462,Lateral_Move,RD,Paris
201547,22/06/2021,,Business Developer,,51520,Hire,SALES,Milan
201547,10/09/2022,Business Developer,Account Manager,51520,56205,Promotion,SALES,Milan
201548,13/07/2021,,Systems Administrator,,88480,Hire,IT,Milan
201548,08/03/2023,Systems Administrator,IT Manager,88480,89504,Lateral_Move,IT,Milan
201549,12/05/2021,,Network Engineer,,76160,Hire,IT,Berlin
201549,07/08/2022,Network Engineer,Systems Administrator,76160,80895,Promotion,IT,Berlin
201550,20/07/2021,,Process Engineer,,70000,Hire,OPS,Berlin
201550,26/07/2022,Process Engineer,Operations Analyst,70000,70000,Promotion,OPS,Berlin
201551,04/06/2021,,Supply Chain Specialist,,68320,Hire,OPS,Berlin
201552,03/07/2021,,HR Manager,,53760,Hire,HR,Paris
201552,27/07/2023,HR Manager,HR Assistant,53760,48795,Demotion,HR,Paris
201553,05/05/2021,,Receptionist,,47040,Hire,ADMIN,Paris
201553,12/05/2022,Receptionist,Administrative Assistant,47040,54167,Promotion,ADMIN,Paris
201554,24/06/2021,,General Manager,,95200,Hire,MGMT,Paris
201554,01/07/2022,General Manager,CTO,95200,103125,Promotion,MGMT,Paris
201555,24/07/2021,,Senior Engineer,,135520,Hire,RD,Paris
201555,20/07/2023,Senior Engineer,Data Scientist,135520,131957,Demotion,RD,Paris
201556,15/06/2021,,ML Engineer,,72800,Hire,RD,Paris
201557,29/06/2021,,Research Scientist,,140000,Hire,RD,Paris
201557,15/07/2023,Research Scientist,Lead Engineer,140000,140000,Promotion,RD,Paris
201558,30/07/2021,,Account Manager,,66080,Hire,SALES,Milan
201558,25/09/2022,Account Manager,Senior Account Manager,66080,68386,Lateral_Move,SALES,Milan
201559,19/07/2021,,Sales Representative,,54880,Hire,SALES,Milan
201559,07/05/2023,Sales Representative,Regional Director,54880,55295,Lateral_Move,SALES,Milan
201560,24/07/2021,,Business Developer,,92960,Hire,SALES,Milan
201560,03/06/2023,Business Developer,Regional Director,92960,92592,Lateral_Move,SALES,Milan
201561,18/07/2021,,Cloud Engineer,,59360,Hire,IT,Milan
201561,14/12/2022,Cloud Engineer,Network Engineer,59360,67981,Promotion,IT,Milan
201562,14/08/2021,,DevOps Engineer,,91840,Hire,IT,Milan
201562,11/09/2022,DevOps Engineer,Network Engineer,91840,92120,Lateral_Move,IT,Milan
