employee_id,employee_department,training_name,training_duration_days,training_cost_eur,start_date,completion_date,completion_status,site
EMP_201224,IT,ITIL Framework,3,1364,2018-12-03,2018-12-06,Completed,Berlin
EMP_201226,IT,Cybersecurity,5,2416,2019-12-11,2019-12-19,Completed,Berlin
EMP_201227,IT,DevOps CI/CD,4,1727,2018-06-29,2018-07-03,Completed,Berlin
EMP_201228,IT,DevOps CI/CD,4,1795,2025-11-06,,InProgress,Berlin
EMP_201229,IT,Cybersecurity,5,2382,2018-12-03,,Cancelled,Berlin
EMP_201229,IT,Cloud Computing Azure,5,2418,2023-09-10,2023-09-16,Completed,Berlin
EMP_201229,IT,Cloud Computing Azure,5,2051,2024-01-19,,InProgress,Berlin
EMP_201229,IT,Cloud Computing Azure,5,2165,2025-06-22,2025-06-29,Completed,Berlin
EMP_201230,IT,Kubernetes,4,2266,2019-03-18,,InProgress,Berlin
EMP_201230,IT,ITIL Framework,3,1655,2021-09-03,,Cancelled,Berlin
EMP_201230,IT,Kubernetes,4,2250,2022-09-30,2022-10-08,Completed,Berlin
EMP_201230,IT,SAP ERP,5,2266,2023-09-19,2023-09-27,Completed,Berlin
EMP_201230,IT,SAP ERP,5,2180,2024-04-07,2024-04-15,Completed,Berlin
EMP_201231,IT,ITIL Framework,3,1533,2018-07-24,2018-07-31,Completed,Berlin
EMP_201232,IT,DevOps CI/CD,4,1708,2018-11-25,,InProgress,Berlin
EMP_201232,IT,Kubernetes,4,2011,2023-10-06,,InProgress,Berlin
EMP_201232,IT,ITIL Framework,3,1559,2024-01-27,2024-01-31,Completed,Berlin
EMP_201233,IT,SAP ERP,5,2400,2018-12-03,2018-12-09,Completed,Berlin
EMP_201233,IT,ITIL Framework,3,1359,2019-04-06,2019-04-11,Completed,Berlin
EMP_201233,IT,SAP ERP,5,2318,2021-02-20,2021-02-26,Completed,Berlin
EMP_201233,IT,Cybersecurity,5,2779,2022-08-20,2022-08-29,Completed,Berlin
EMP_201233,IT,Cloud Computing Azure,5,2130,2023-02-09,,InProgress,Berlin
EMP_201234,IT,Kubernetes,4,2011,2018-10-24,2018-11-01,Completed,Berlin
EMP_201234,IT,Cybersecurity,5,3130,2023-01-27,2023-02-05,Completed,Berlin
EMP_201236,IT,Network Security,4,1744,2024-12-20,2024-12-28,Completed,Berlin
EMP_201236,IT,Kubernetes,4,2382,2025-01-31,2025-02-04,Completed,Berlin
EMP_201237,IT,Cloud Computing Azure,5,2190,2018-12-05,,InProgress,Berlin
EMP_201238,R&D,Data Engineering,5,2341,2018-08-26,2018-09-04,Completed,Paris
EMP_201238,R&D,Data Engineering,5,2541,2019-10-30,2019-11-08,Completed,Paris
EMP_201239,Sales,CRM Salesforce,2,706,2018-08-31,2018-09-05,Completed,Milan
EMP_201239,Sales,Sales Leadership,4,1055,2019-07-24,2019-07-28,Completed,Milan
EMP_201239,Sales,Key Account Management,4,1103,2020-07-10,,Cancelled,Milan
EMP_201239,Sales,Negotiation Techniques,3,811,2021-09-06,2021-09-10,Completed,Milan
EMP_201240,IT,Network Security,4,2015,2018-10-24,2018-11-01,Completed,Milan
EMP_201240,IT,Cybersecurity,5,2668,2020-02-09,2020-02-15,Completed,Milan
EMP_201240,IT,Cybersecurity,5,2499,2023-08-24,,Cancelled,Milan
EMP_201242,HR_Dept,Talent Acquisition,2,828,2018-08-18,,InProgress,Paris
EMP_201242,HR_Dept,Coaching Techniques,3,929,2019-05-13,2019-05-18,Completed,Paris
EMP_201243,Management,Executive Coaching,3,978,2022-07-29,2022-08-01,Completed,Paris
EMP_201243,Management,Strategic Management,5,2140,2025-10-05,2025-10-11,Completed,Paris
EMP_201245,R&D,Data Engineering,5,2311,2018-11-24,2018-12-02,Completed,Paris
EMP_201245,R&D,Python Advanced,6,2452,2023-01-30,,Cancelled,Paris
EMP_201245,R&D,Deep Learning,7,2993,2024-09-29,2024-10-10,Completed,Paris
EMP_201247,IT,DevOps CI/CD,4,1795,2018-03-20,2018-03-28,Completed,Milan
EMP_201247,IT,ITIL Framework,3,1558,2021-11-19,2021-11-26,Completed,Milan
EMP_201247,IT,Cloud Computing Azure,5,2204,2023-06-02,2023-06-07,Completed,Milan
EMP_201247,IT,Cloud Computing Azure,5,2274,2024-08-07,2024-08-13,Completed,Milan
EMP_201248,Operations,Supply Chain Management,4,1653,2018-12-08,,InProgress,Berlin
EMP_201248,Operations,Project Management PMP,5,2470,2019-05-30,,InProgress,Berlin
EMP_201249,Management,Change Management,3,989,2018-12-31,2019-01-05,Completed,Paris
EMP_201249,Management,Leadership Excellence,4,1219,2023-10-10,,InProgress,Paris
EMP_201249,Management,Financial Acumen,4,1667,2024-10-16,2024-10-25,Completed,Paris
EMP_201249,Management,Leadership Excellence,4,1346,2025-05-19,2025-05-24,Completed,Paris
EMP_201250,R&D,Machine Learning,5,2662,2018-06-04,2018-06-13,Completed,Paris
EMP_201250,R&D,Python Advanced,6,2043,2019-10-03,2019-10-12,Completed,Paris
EMP_201250,R&D,Cloud Architecture AWS,4,2860,2020-05-04,2020-05-10,Completed,Paris
EMP_201250,R&D,Deep Learning,7,3422,2023-07-26,,Cancelled,Paris
EMP_201251,R&D,Data Engineering,5,2628,2018-07-06,,Cancelled,Paris
EMP_201251,R&D,Machine Learning,5,2732,2019-01-24,2019-02-01,Completed,Paris
EMP_201251,R&D,Machine Learning,5,2669,2023-10-25,2023-11-03,Completed,Paris
EMP_201251,R&D,Cloud Architecture AWS,4,2776,2024-05-25,2024-06-01,Completed,Paris
EMP_201251,R&D,Agile Scrum,2,848,2025-02-04,,Cancelled,Paris
EMP_201252,Sales,Sales Leadership,4,1146,2023-11-03,2023-11-08,Completed,Milan
EMP_201252,Sales,Key Account Management,4,1115,2024-11-11,2024-11-20,Completed,Milan
EMP_201253,IT,Cybersecurity,5,3031,2018-12-25,2018-12-31,Completed,Milan
EMP_201253,IT,Kubernetes,4,2388,2024-02-12,,InProgress,Milan
EMP_201253,IT,ITIL Framework,3,1324,2025-03-30,2025-04-07,Completed,Milan
EMP_201255,Operations,Supply Chain Management,4,1796,2018-07-10,2018-07-14,Completed,Berlin
EMP_201256,HR_Dept,People Management,3,916,2018-08-20,2018-08-27,Completed,Paris
EMP_201256,HR_Dept,HR Analytics,4,1652,2021-03-30,2021-04-05,Completed,Paris
EMP_201256,HR_Dept,People Management,3,996,2025-02-10,2025-02-17,Completed,Paris
EMP_201258,R&D,Deep Learning,7,3617,2019-09-07,2019-09-19,Completed,Paris
EMP_201258,R&D,Agile Scrum,2,893,2020-05-27,,Cancelled,Paris
EMP_201259,R&D,Data Engineering,5,2163,2018-09-04,2018-09-14,Completed,Paris
EMP_201259,R&D,Deep Learning,7,2746,2022-11-13,2022-11-25,Completed,Paris
EMP_201260,Sales,Negotiation Techniques,3,1012,2018-11-04,2018-11-11,Completed,Milan
EMP_201260,Sales,Key Account Management,4,1252,2019-05-27,2019-06-01,Completed,Milan
EMP_201260,Sales,CRM Salesforce,2,655,2022-01-19,2022-01-24,Completed,Milan
EMP_201261,Sales,Sales Leadership,4,1132,2025-06-13,2025-06-19,Completed,Milan
EMP_201262,IT,Cloud Computing Azure,5,2593,2022-05-21,2022-05-28,Completed,Milan
EMP_201262,IT,Cybersecurity,5,2597,2023-02-24,,InProgress,Milan
EMP_201262,IT,Cybersecurity,5,3068,2024-06-14,,Cancelled,Milan
EMP_201263,IT,Cloud Computing Azure,5,2308,2018-12-25,2019-01-01,Completed,Milan
EMP_201263,IT,Cybersecurity,5,2867,2019-08-23,2019-08-30,Completed,Milan
EMP_201264,Operations,Project Management PMP,5,2511,2018-07-12,2018-07-22,Completed,Berlin
EMP_201264,Operations,Industry 4.0,4,1970,2019-07-08,2019-07-17,Completed,Berlin
EMP_201265,Admin,Project Coordination,3,780,2020-02-27,,Cancelled,Paris
EMP_201265,Admin,Office Management,2,484,2024-04-05,2024-04-08,Completed,Paris
EMP_201265,Admin,Office Management,2,484,2025-04-05,2025-04-07,Completed,Paris
EMP_201266,Management,Change Management,3,951,2019-09-23,,InProgress,Paris
EMP_201267,R&D,Python Advanced,6,2450,2018-11-06,2018-11-15,Completed,Paris
EMP_201267,R&D,Data Engineering,5,2373,2024-11-13,2024-11-23,Completed,Paris
EMP_201267,R&D,Machine Learning,5,2533,2025-08-15,,InProgress,Paris
EMP_201268,R&D,Agile Scrum,2,723,2019-06-09,2019-06-15,Completed,Paris
EMP_201268,R&D,Machine Learning,5,2629,2022-11-28,2022-12-07,Completed,Paris
EMP_201268,R&D,Python Advanced,6,1971,2024-01-17,,InProgress,Paris
EMP_201269,Sales,CRM Salesforce,2,776,2025-02-12,2025-02-19,Completed,Milan
EMP_201270,IT,Network Security,4,1800,2025-02-21,2025-02-26,Completed,Milan
EMP_201271,Operations,Lean Manufacturing,3,1318,2019-08-28,2019-09-03,Completed,Berlin
EMP_201271,Operations,Supply Chain Management,4,1566,2022-02-07,2022-02-14,Completed,Berlin
EMP_201271,Operations,SAP ERP,5,2845,2023-06-06,2023-06-16,Completed,Berlin
EMP_201271,Operations,Project Management PMP,5,2313,2024-01-25,2024-01-30,Completed,Berlin
EMP_201271,Operations,SAP ERP,5,2209,2025-09-23,2025-09-29,Completed,Berlin
EMP_201273,R&D,Data Engineering,5,2143,2018-10-11,2018-10-19,Completed,Paris
EMP_201273,R&D,Agile Scrum,2,719,2019-08-21,2019-08-25,Completed,Paris
EMP_201274,Sales,Digital Marketing,3,780,2018-11-19,,Cancelled,Milan
EMP_201274,Sales,Negotiation Techniques,3,865,2019-08-07,,InProgress,Milan
EMP_201274,Sales,Negotiation Techniques,3,765,2023-08-20,2023-08-24,Completed,Milan
EMP_201274,Sales,Key Account Management,4,1018,2024-06-27,2024-07-02,Completed,Milan
EMP_201275,Sales,Negotiation Techniques,3,804,2023-08-15,2023-08-22,Completed,Milan
EMP_201276,IT,Kubernetes,4,2242,2020-09-22,2020-09-30,Completed,Milan
EMP_201276,IT,ITIL Framework,3,1670,2022-06-21,,InProgress,Milan
EMP_201277,Operations,Supply Chain Management,4,1681,2019-03-16,2019-03-25,Completed,Berlin
EMP_201278,Operations,Industry 4.0,4,2109,2019-08-19,,Cancelled,Berlin
EMP_201278,Operations,Lean Manufacturing,3,1322,2023-02-27,2023-03-03,Completed,Berlin
EMP_201278,Operations,Industry 4.0,4,2044,2024-02-17,2024-02-21,Completed,Berlin
EMP_201278,Operations,SAP ERP,5,2664,2025-03-17,2025-03-27,Completed,Berlin
EMP_201281,R&D,Cloud Architecture AWS,4,2596,2018-08-23,,InProgress,Paris
EMP_201282,R&D,Machine Learning,5,2633,2018-12-27,2019-01-05,Completed,Paris
EMP_201282,R&D,Machine Learning,5,2973,2019-12-17,2019-12-23,Completed,Paris
EMP_201283,Sales,CRM Salesforce,2,825,2021-04-26,,Cancelled,Milan
EMP_201283,Sales,Negotiation Techniques,3,804,2022-10-22,2022-10-26,Completed,Milan
EMP_201284,IT,ITIL Framework,3,1417,2018-11-12,,InProgress,Milan
EMP_201284,IT,Cybersecurity,5,2399,2019-09-05,2019-09-10,Completed,Milan
EMP_201285,Operations,Lean Manufacturing,3,1211,2020-03-01,2020-03-08,Completed,Berlin
EMP_201286,Admin,Office Management,2,551,2023-09-18,2023-09-22,Completed,Paris
EMP_201286,Admin,GDPR Compliance,2,583,2024-02-27,2024-03-02,Completed,Paris
EMP_201288,R&D,Machine Learning,5,2730,2018-11-08,2018-11-17,Completed,Paris
EMP_201288,R&D,Machine Learning,5,2800,2019-06-17,2019-06-26,Completed,Paris
EMP_201288,R&D,Agile Scrum,2,719,2024-12-12,,Cancelled,Paris
EMP_201289,Sales,Sales Leadership,4,1065,2018-12-19,2018-12-27,Completed,Milan
EMP_201289,Sales,CRM Salesforce,2,647,2025-02-10,2025-02-13,Completed,Milan
EMP_201290,IT,SAP ERP,5,2740,2018-12-02,2018-12-07,Completed,Berlin
EMP_201290,IT,SAP ERP,5,2323,2019-06-20,,InProgress,Berlin
EMP_201290,IT,ITIL Framework,3,1530,2020-04-05,2020-04-12,Completed,Berlin
EMP_201290,IT,Kubernetes,4,2383,2025-09-02,2025-09-08,Completed,Berlin
EMP_201291,Operations,German Business Law,3,954,2023-05-13,2023-05-16,Completed,Berlin
EMP_201292,Operations,Industry 4.0,4,2208,2022-02-03,2022-02-11,Completed,Berlin
EMP_201292,Operations,German Business Law,3,1259,2024-02-28,,InProgress,Berlin
EMP_201292,Operations,SAP ERP,5,2347,2025-03-05,2025-03-15,Completed,Berlin
EMP_201293,HR_Dept,HR Analytics,4,1709,2019-10-27,2019-11-03,Completed,Paris
EMP_201293,HR_Dept,HR Analytics,4,1644,2023-08-13,2023-08-21,Completed,Paris
EMP_201293,HR_Dept,People Management,3,914,2024-11-07,2024-11-15,Completed,Paris
EMP_201295,R&D,Data Engineering,5,2247,2023-12-31,,Cancelled,Paris
EMP_201295,R&D,Agile Scrum,2,687,2024-07-02,2024-07-06,Completed,Paris
EMP_201296,Sales,Negotiation Techniques,3,872,2019-08-13,2019-08-21,Completed,Milan
EMP_201297,IT,Cloud Computing Azure,5,2121,2022-05-05,,InProgress,Berlin
EMP_201297,IT,Network Security,4,1576,2023-12-26,2024-01-04,Completed,Berlin
EMP_201297,IT,DevOps CI/CD,4,2188,2025-08-04,,InProgress,Berlin
EMP_201298,Operations,SAP ERP,5,2492,2024-12-31,2025-01-10,Completed,Berlin
EMP_201298,Operations,German Business Law,3,1122,2025-06-10,2025-06-18,Completed,Berlin
EMP_201299,Admin,GDPR Compliance,2,679,2019-02-09,2019-02-12,Completed,Paris
EMP_201299,Admin,GDPR Compliance,2,648,2022-02-24,2022-03-02,Completed,Paris
EMP_201300,Management,Executive Coaching,3,1035,2019-10-28,2019-10-31,Completed,Paris
EMP_201301,R&D,Data Engineering,5,2669,2018-11-16,2018-11-25,Completed,Paris
EMP_201301,R&D,Python Advanced,6,2422,2019-08-24,,Cancelled,Paris
EMP_201301,R&D,Cloud Architecture AWS,4,2714,2020-08-30,,Cancelled,Paris
EMP_201301,R&D,Deep Learning,7,3060,2021-10-09,2021-10-16,Completed,Paris
EMP_201303,IT,SAP ERP,5,2429,2019-01-23,,InProgress,Berlin
EMP_201303,IT,Network Security,4,1896,2021-02-27,2021-03-08,Completed,Berlin
EMP_201304,Operations,Project Management PMP,5,2288,2019-02-01,2019-02-07,Completed,Berlin
EMP_201304,Operations,SAP ERP,5,2395,2022-01-21,,InProgress,Berlin
EMP_201305,Operations,Project Management PMP,5,2422,2018-11-27,,Cancelled,Berlin
EMP_201305,Operations,Lean Manufacturing,3,1148,2019-06-20,2019-06-27,Completed,Berlin
EMP_201305,Operations,Lean Manufacturing,3,1181,2024-03-11,,Cancelled,Berlin
EMP_201305,Operations,Project Management PMP,5,2327,2025-04-29,2025-05-05,Completed,Berlin
EMP_201306,Management,Strategic Management,5,1898,2018-12-17,2018-12-24,Completed,Paris
EMP_201306,Management,Financial Acumen,4,1575,2019-08-27,2019-09-03,Completed,Paris
EMP_201306,Management,Leadership Excellence,4,1186,2020-09-14,,Cancelled,Paris
EMP_201306,Management,Financial Acumen,4,1323,2022-08-20,2022-08-26,Completed,Paris
EMP_201306,Management,Change Management,3,910,2024-11-23,2024-11-30,Completed,Paris
EMP_201306,Management,Leadership Excellence,4,1274,2025-03-01,2025-03-10,Completed,Paris
EMP_201307,R&D,Machine Learning,5,2961,2024-01-13,2024-01-22,Completed,Paris
EMP_201308,R&D,Cloud Architecture AWS,4,2471,2018-12-20,2018-12-28,Completed,Paris
EMP_201308,R&D,Deep Learning,7,3015,2021-02-16,,Cancelled,Paris
EMP_201308,R&D,Agile Scrum,2,851,2022-04-27,,Cancelled,Paris
EMP_201308,R&D,Data Engineering,5,2161,2023-03-01,,Cancelled,Paris
EMP_201308,R&D,Data Engineering,5,2692,2025-12-12,2025-12-19,Completed,Paris
EMP_201309,Sales,CRM Salesforce,2,859,2019-11-19,,InProgress,Milan
EMP_201309,Sales,Negotiation Techniques,3,833,2023-03-12,,InProgress,Milan
EMP_201309,Sales,Key Account Management,4,1011,2024-07-18,2024-07-26,Completed,Milan
EMP_201310,IT,Cloud Computing Azure,5,1996,2018-12-10,,Cancelled,Milan
EMP_201310,IT,Cloud Computing Azure,5,2501,2019-08-01,2019-08-08,Completed,Milan
EMP_201311,Operations,Supply Chain Management,4,1425,2023-06-21,2023-06-25,Completed,Berlin
EMP_201313,Management,Financial Acumen,4,1682,2019-05-26,2019-06-04,Completed,Paris
EMP_201313,Management,Change Management,3,951,2023-11-09,2023-11-12,Completed,Paris
EMP_201314,R&D,Machine Learning,5,2899,2019-06-23,2019-06-29,Completed,Paris
EMP_201314,R&D,Python Advanced,6,2381,2020-02-07,,InProgress,Paris
EMP_201315,Sales,Negotiation Techniques,3,1029,2025-01-29,2025-02-02,Completed,Milan
EMP_201316,IT,Network Security,4,1543,2021-12-05,2021-12-11,Completed,Milan
EMP_201316,IT,Kubernetes,4,1996,2022-06-11,,InProgress,Milan
EMP_201316,IT,SAP ERP,5,2187,2025-02-27,2025-03-04,Completed,Milan
EMP_201317,IT,Cybersecurity,5,2725,2019-02-19,2019-02-28,Completed,Milan
EMP_201317,IT,ITIL Framework,3,1499,2020-09-07,,Cancelled,Milan
EMP_201318,Operations,Project Management PMP,5,2008,2022-12-17,2022-12-27,Completed,Berlin
EMP_201319,Operations,Supply Chain Management,4,1498,2019-08-10,2019-08-19,Completed,Berlin
EMP_201319,Operations,Supply Chain Management,4,1507,2021-10-25,2021-10-31,Completed,Berlin
EMP_201319,Operations,Supply Chain Management,4,1565,2023-07-24,,InProgress,Berlin
EMP_201319,Operations,Project Management PMP,5,2082,2024-06-19,2024-06-24,Completed,Berlin
EMP_201322,R&D,Agile Scrum,2,862,2020-05-04,,InProgress,Paris
EMP_201323,Sales,CRM Salesforce,2,662,2019-07-23,2019-07-30,Completed,Milan
EMP_201324,IT,DevOps CI/CD,4,1909,2019-11-13,2019-11-20,Completed,Berlin
EMP_201324,IT,DevOps CI/CD,4,2169,2020-04-13,,Cancelled,Berlin
EMP_201325,IT,Kubernetes,4,2293,2019-05-15,2019-05-20,Completed,Milan
EMP_201325,IT,ITIL Framework,3,1723,2020-07-21,2020-07-28,Completed,Milan
EMP_201325,IT,Network Security,4,1998,2022-02-27,2022-03-03,Completed,Milan
EMP_201326,Operations,Supply Chain Management,4,1617,2022-03-17,2022-03-23,Completed,Berlin
EMP_201326,Operations,Lean Manufacturing,3,1200,2025-03-10,2025-03-13,Completed,Berlin
EMP_201328,HR_Dept,People Management,3,860,2020-03-07,,Cancelled,Paris
EMP_201328,HR_Dept,Talent Acquisition,2,677,2025-01-18,2025-01-24,Completed,Paris
EMP_201329,Admin,GDPR Compliance,2,609,2022-08-07,2022-08-12,Completed,Paris
EMP_201329,Admin,Project Coordination,3,673,2023-02-27,2023-03-07,Completed,Paris
EMP_201330,Management,Change Management,3,856,2025-04-22,2025-04-30,Completed,Paris
EMP_201331,R&D,Cloud Architecture AWS,4,2228,2019-04-22,,InProgress,Paris
EMP_201331,R&D,Agile Scrum,2,700,2022-12-19,2022-12-23,Completed,Paris
EMP_201332,R&D,Data Engineering,5,2676,2021-12-15,2021-12-20,Completed,Paris
EMP_201335,Operations,Lean Manufacturing,3,1096,2024-05-23,2024-05-26,Completed,Berlin
EMP_201335,Operations,Project Management PMP,5,2392,2025-09-12,,InProgress,Berlin
EMP_201336,Operations,Industry 4.0,4,2295,2020-04-27,,InProgress,Berlin
EMP_201336,Operations,German Business Law,3,989,2021-04-19,,Cancelled,Berlin
EMP_201336,Operations,SAP ERP,5,2133,2023-03-14,2023-03-24,Completed,Berlin
EMP_201336,Operations,Project Management PMP,5,2419,2025-07-10,2025-07-20,Completed,Berlin
EMP_201338,Admin,Excel Advanced,1,376,2019-07-19,2019-07-22,Completed,Paris
EMP_201339,Management,Change Management,3,904,2019-09-06,,InProgress,Paris
EMP_201339,Management,Financial Acumen,4,1336,2023-01-20,2023-01-26,Completed,Paris
EMP_201339,Management,Strategic Management,5,2013,2024-08-04,2024-08-10,Completed,Paris
EMP_201340,R&D,Deep Learning,7,2725,2023-12-06,2023-12-15,Completed,Paris
EMP_201340,R&D,Cloud Architecture AWS,4,2332,2024-01-10,2024-01-15,Completed,Paris
EMP_201343,Sales,CRM Salesforce,2,670,2024-04-30,2024-05-06,Completed,Milan
EMP_201346,Operations,German Business Law,3,1175,2019-10-06,2019-10-13,Completed,Berlin
EMP_201346,Operations,Supply Chain Management,4,1808,2024-04-08,2024-04-17,Completed,Berlin
EMP_201346,Operations,Industry 4.0,4,2020,2025-02-07,,InProgress,Berlin
EMP_201348,Admin,Project Coordination,3,710,2022-07-14,,InProgress,Paris
EMP_201348,Admin,Excel Advanced,1,429,2023-08-20,2023-08-26,Completed,Paris
EMP_201349,Management,Financial Acumen,4,1327,2019-06-09,2019-06-15,Completed,Paris
EMP_201350,R&D,Cloud Architecture AWS,4,2186,2019-08-25,2019-08-29,Completed,Paris
EMP_201351,R&D,Python Advanced,6,1960,2019-12-24,,InProgress,Paris
EMP_201351,R&D,Agile Scrum,2,695,2021-01-16,,InProgress,Paris
EMP_201354,IT,Network Security,4,1535,2020-03-15,2020-03-22,Completed,Milan
EMP_201354,IT,SAP ERP,5,2606,2021-03-27,,InProgress,Milan
EMP_201356,Operations,Project Management PMP,5,2345,2019-06-07,2019-06-15,Completed,Berlin
EMP_201356,Operations,Project Management PMP,5,1878,2022-05-09,,InProgress,Berlin
EMP_201356,Operations,Industry 4.0,4,2046,2024-01-16,2024-01-25,Completed,Berlin
EMP_201356,Operations,Project Management PMP,5,2271,2025-11-28,2025-12-05,Completed,Berlin
EMP_201358,Admin,GDPR Compliance,2,686,2020-03-22,2020-03-29,Completed,Paris
EMP_201359,Management,Financial Acumen,4,1684,2024-07-27,2024-08-04,Completed,Paris
EMP_201359,Management,Change Management,3,864,2025-11-24,,InProgress,Paris
EMP_201360,R&D,Deep Learning,7,2724,2024-01-01,2024-01-10,Completed,Paris
EMP_201361,R&D,Machine Learning,5,2420,2019-12-07,2019-12-14,Completed,Paris
EMP_201362,Sales,Negotiation Techniques,3,891,2025-04-23,2025-04-27,Completed,Milan
EMP_201363,Sales,Sales Leadership,4,1183,2019-12-23,2019-12-31,Completed,Milan
EMP_201363,Sales,CRM Salesforce,2,826,2021-08-20,,InProgress,Milan
EMP_201364,IT,DevOps CI/CD,4,2207,2019-10-26,,Cancelled,Milan
EMP_201365,Operations,Lean Manufacturing,3,1348,2019-06-22,2019-06-28,Completed,Berlin
EMP_201366,Operations,Industry 4.0,4,2248,2019-09-03,2019-09-07,Completed,Berlin
EMP_201367,HR_Dept,Employment Law France,3,1033,2021-07-06,2021-07-11,Completed,Paris
EMP_201368,Admin,Project Coordination,3,680,2024-01-12,2024-01-17,Completed,Paris
EMP_201368,Admin,Project Coordination,3,791,2025-06-16,2025-06-21,Completed,Paris
EMP_201371,Sales,Negotiation Techniques,3,989,2023-12-30,2024-01-04,Completed,Milan
EMP_201371,Sales,Negotiation Techniques,3,786,2024-10-13,2024-10-20,Completed,Milan
EMP_201373,IT,SAP ERP,5,2479,2022-03-26,2022-04-01,Completed,Berlin
EMP_201373,IT,Cloud Computing Azure,5,2569,2024-03-26,2024-04-02,Completed,Berlin
EMP_201373,IT,ITIL Framework,3,1685,2025-03-18,2025-03-22,Completed,Berlin
EMP_201374,Operations,German Business Law,3,1240,2023-04-05,2023-04-09,Completed,Berlin
EMP_201376,Management,Executive Coaching,3,1121,2019-09-18,2019-09-21,Completed,Paris
EMP_201376,Management,Change Management,3,893,2023-03-13,,InProgress,Paris
EMP_201376,Management,Executive Coaching,3,1105,2025-02-11,2025-02-19,Completed,Paris
EMP_201377,R&D,Cloud Architecture AWS,4,2378,2019-10-06,2019-10-14,Completed,Paris
EMP_201378,R&D,Agile Scrum,2,685,2019-09-13,2019-09-16,Completed,Paris
EMP_201378,R&D,Python Advanced,6,2430,2020-02-02,,Cancelled,Paris
EMP_201378,R&D,Machine Learning,5,2694,2024-07-31,2024-08-10,Completed,Paris
EMP_201378,R&D,Data Engineering,5,2354,2025-04-18,2025-04-26,Completed,Paris
EMP_201379,Sales,Key Account Management,4,1126,2021-08-04,,Cancelled,Milan
EMP_201380,IT,Cloud Computing Azure,5,2354,2019-11-08,2019-11-16,Completed,Milan
EMP_201381,IT,Cloud Computing Azure,5,2201,2020-02-25,,InProgress,Milan
EMP_201382,Operations,Supply Chain Management,4,1458,2022-11-16,2022-11-23,Completed,Berlin
EMP_201382,Operations,Industry 4.0,4,2078,2023-05-02,,InProgress,Berlin
EMP_201382,Operations,Project Management PMP,5,2009,2024-05-03,2024-05-13,Completed,Berlin
EMP_201384,Admin,Office Management,2,549,2019-11-29,,InProgress,Paris
EMP_201384,Admin,Excel Advanced,1,392,2022-08-31,2022-09-01,Completed,Paris
EMP_201384,Admin,Project Coordination,3,749,2024-03-28,2024-04-01,Completed,Paris
EMP_201384,Admin,Excel Advanced,1,459,2025-12-05,,Cancelled,Paris
EMP_201385,Management,Change Management,3,803,2019-09-27,2019-10-01,Completed,Paris
EMP_201385,Management,Change Management,3,797,2020-10-17,,Cancelled,Paris
EMP_201386,R&D,Agile Scrum,2,737,2021-07-09,,InProgress,Paris
EMP_201386,R&D,Cloud Architecture AWS,4,2400,2023-10-16,,InProgress,Paris
EMP_201386,R&D,Python Advanced,6,2412,2025-04-21,,Cancelled,Paris
EMP_201387,Sales,Sales Leadership,4,1308,2019-10-29,2019-11-02,Completed,Milan
EMP_201388,Sales,Digital Marketing,3,834,2023-01-27,2023-02-03,Completed,Milan
EMP_201388,Sales,Key Account Management,4,1076,2024-03-10,2024-03-18,Completed,Milan
EMP_201388,Sales,Negotiation Techniques,3,886,2025-02-11,2025-02-15,Completed,Milan
EMP_201389,IT,Kubernetes,4,2297,2019-10-13,2019-10-20,Completed,Berlin
EMP_201389,IT,ITIL Framework,3,1428,2025-08-31,2025-09-03,Completed,Berlin
EMP_201390,Operations,Industry 4.0,4,2133,2023-02-14,,InProgress,Berlin
EMP_201390,Operations,SAP ERP,5,2526,2025-03-19,2025-03-29,Completed,Berlin
EMP_201391,Operations,Industry 4.0,4,1764,2019-10-25,2019-11-03,Completed,Berlin
EMP_201392,HR_Dept,HR Analytics,4,1927,2019-10-06,2019-10-15,Completed,Paris
EMP_201393,Management,Change Management,3,964,2019-10-24,2019-10-28,Completed,Paris
EMP_201393,Management,Financial Acumen,4,1710,2022-08-10,2022-08-15,Completed,Paris
EMP_201393,Management,Financial Acumen,4,1508,2024-09-26,2024-09-30,Completed,Paris
EMP_201393,Management,Financial Acumen,4,1648,2025-01-30,2025-02-06,Completed,Paris
EMP_201394,R&D,Deep Learning,7,3202,2025-05-29,2025-06-07,Completed,Paris
EMP_201395,R&D,Deep Learning,7,3132,2019-12-05,2019-12-14,Completed,Paris
EMP_201396,Sales,Digital Marketing,3,724,2023-05-18,,InProgress,Milan
EMP_201396,Sales,Sales Leadership,4,1154,2024-03-01,2024-03-07,Completed,Milan
EMP_201396,Sales,CRM Salesforce,2,762,2025-09-10,2025-09-14,Completed,Milan
EMP_201397,IT,Cloud Computing Azure,5,2336,2019-11-26,2019-12-01,Completed,Milan
EMP_201398,IT,Kubernetes,4,2115,2019-12-11,2019-12-19,Completed,Milan
EMP_201398,IT,DevOps CI/CD,4,2047,2022-08-28,2022-09-02,Completed,Milan
EMP_201398,IT,SAP ERP,5,2816,2024-11-01,2024-11-10,Completed,Milan
EMP_201400,Operations,Lean Manufacturing,3,1083,2019-11-12,2019-11-17,Completed,Berlin
EMP_201400,Operations,SAP ERP,5,2618,2021-04-20,2021-04-26,Completed,Berlin
EMP_201400,Operations,Project Management PMP,5,1942,2022-11-19,2022-11-26,Completed,Berlin
